Idade,Rotatividade,ViagensDeNegocio,Departamento,DistanciaDeCasa,Educacao,CampoDeEducacao,ContagemDeEmpregados,IDDoEmpregado,Genero,NivelDoCargo,Funcao,EstadoCivil,RendaMensal,NumeroDeEmpresas,MaiorDe18,AumentoPercentualSalario,HorasPadrao,NivelDeOpcaoDeCompraDeAcoes,TotalDeAnosTrabalhados,TreinamentosNoUltimoAno,AnosNaEmpresa,AnosDesdeUltimaPromocao,AnosComAtualGestor
54,Nao,Viagens_Raras,Vendas,23,3,Médica,1,471,Feminino,1,Técnico de Laboratório,Casado(a),27206.0,8.0,Y,13,8,1,22.0,2,10,0,8
35,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,4,Médica,1,472,Feminino,1,Diretor de Manufatura,Divorciado(a),23992.0,1.0,Y,19,8,2,16.0,3,16,10,1
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,3,Ciências da Vida,1,473,Feminino,5,Representante de Saúde,Casado(a),11210.0,0.0,Y,12,8,1,9.0,0,8,1,7
20,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,2,Ciências da Vida,1,474,Feminino,2,Cientista de Pesquisa,Solteiro(a),12794.0,1.0,Y,17,8,1,1.0,3,1,0,0
30,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,8,4,Médica,1,475,Masculino,1,Executivo de Vendas,Solteiro(a),38288.0,0.0,Y,11,8,0,4.0,3,3,1,2
26,Nao,Viagens_Raras,Vendas,1,3,Marketing,1,476,Feminino,2,Cientista de Pesquisa,Casado(a),35168.0,1.0,Y,20,8,0,8.0,2,8,1,3
22,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,3,Outro,1,477,Masculino,2,Representante de Vendas,Casado(a),9814.0,,Y,21,8,1,4.0,2,4,1,1
48,Nao,Viagens_Raras,Recursos_Humanos,2,4,Médica,1,478,Masculino,2,Executivo de Vendas,Solteiro(a),9108.0,2.0,Y,11,8,2,19.0,3,2,2,2
48,Nao,Viagens_Raras,Vendas,3,3,Médica,1,479,Masculino,1,Diretor de Pesquisa,Solteiro(a),10830.0,7.0,Y,11,8,1,27.0,1,15,4,8
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,480,Masculino,2,Cientista de Pesquisa,Solteiro(a),9482.0,6.0,Y,16,8,0,8.0,3,2,2,1
39,Nao,Viagens_Raras,Vendas,2,3,Ciências da Vida,1,481,Masculino,3,Recursos Humanos,Casado(a),4230.0,1.0,Y,18,8,0,21.0,3,21,11,8
27,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,3,Ciências da Vida,1,482,Masculino,2,Recursos Humanos,Casado(a),6322.0,0.0,Y,13,8,2,4.0,0,3,2,2
35,Nao,Viagens_Raras,Vendas,24,3,Médica,1,483,Masculino,5,Executivo de Vendas,Divorciado(a),11490.0,1.0,Y,17,8,3,3.0,4,3,1,2
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,23,4,Outro,1,484,Masculino,1,Cientista de Pesquisa,Casado(a),4746.0,6.0,Y,14,8,1,21.0,3,1,0,0
50,Nao,Viagens_Raras,Vendas,27,3,Médica,1,485,Masculino,2,Executivo de Vendas,Casado(a),6620.0,4.0,Y,22,8,1,8.0,3,1,0,0
59,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,4,Médica,1,486,Feminino,5,Técnico de Laboratório,Solteiro(a),37330.0,3.0,Y,12,8,0,30.0,3,5,4,3
37,Sim,Viagens_Raras,Vendas,15,3,Marketing,1,487,Masculino,2,Técnico de Laboratório,Casado(a),8970.0,5.0,Y,11,8,1,15.0,2,1,0,0
55,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,26,2,Ciências da Vida,1,488,Feminino,2,Executivo de Vendas,Casado(a),5578.0,3.0,Y,13,8,1,17.0,2,8,6,7
41,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,19,1,Ciências da Vida,1,489,Masculino,2,Cientista de Pesquisa,Divorciado(a),11656.0,1.0,Y,13,8,0,21.0,0,21,5,10
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,24,2,Outro,1,490,Feminino,1,Técnico de Laboratório,Solteiro(a),4652.0,8.0,Y,14,8,0,19.0,3,1,0,0
26,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,21,1,Ciências da Vida,1,491,Feminino,1,Diretor de Manufatura,Solteiro(a),27050.0,8.0,Y,17,8,1,7.0,4,2,2,2
52,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Médica,1,492,Feminino,4,Recursos Humanos,Casado(a),2840.0,1.0,Y,13,8,1,33.0,2,32,6,9
44,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,3,Ciências da Vida,1,493,Feminino,1,Representante de Saúde,Casado(a),16040.0,3.0,Y,11,8,1,23.0,2,12,11,11
50,Nao,Nao_Viaja,Recursos_Humanos,2,2,Ciências da Vida,1,494,Masculino,1,Técnico de Laboratório,Casado(a),7376.0,0.0,Y,11,8,0,19.0,3,18,0,13
36,Sim,Viagens_Raras,Vendas,2,4,Grau Técnico,1,495,Masculino,4,Executivo de Vendas,Solteiro(a),10964.0,1.0,Y,18,8,0,18.0,3,17,15,14
39,Nao,Viagens_Frequentes,Vendas,11,3,Marketing,1,496,Masculino,1,Executivo de Vendas,Solteiro(a),32030.0,1.0,Y,11,8,0,21.0,3,21,2,8
33,Nao,Nao_Viaja,Vendas,9,2,Grau Técnico,1,497,Masculino,5,Representante de Vendas,Solteiro(a),2400.0,0.0,Y,11,8,1,3.0,3,2,2,2
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,2,Outro,1,498,Masculino,1,Recursos Humanos,Casado(a),11322.0,3.0,Y,12,8,0,26.0,2,9,1,1
32,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,15,3,Médica,1,499,Masculino,2,Gerente,Solteiro(a),13858.0,9.0,Y,20,8,0,10.0,6,8,7,7
34,Nao,Viagens_Raras,Vendas,6,4,Marketing,1,500,Masculino,2,Diretor de Pesquisa,Divorciado(a),19226.0,0.0,Y,12,8,1,16.0,5,15,0,9
59,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Ciências da Vida,1,501,Masculino,2,Cientista de Pesquisa,Casado(a),11348.0,3.0,Y,12,8,0,14.0,6,6,0,4
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,1,Médica,1,502,Masculino,2,Executivo de Vendas,Solteiro(a),10968.0,1.0,Y,20,8,3,6.0,6,6,0,4
53,Nao,Viagens_Frequentes,Vendas,8,2,Médica,1,503,Masculino,2,Cientista de Pesquisa,Casado(a),24122.0,2.0,Y,20,8,1,30.0,2,15,6,12
36,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,2,Ciências da Vida,1,504,Feminino,1,Cientista de Pesquisa,Divorciado(a),11320.0,7.0,Y,12,8,0,9.0,3,1,0,0
26,Sim,Viagens_Frequentes,Vendas,2,3,Ciências da Vida,1,505,Masculino,2,Cientista de Pesquisa,Casado(a),9642.0,6.0,Y,14,8,2,6.0,2,3,1,2
34,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,2,Ciências da Vida,1,506,Masculino,1,Representante de Vendas,Casado(a),12820.0,1.0,Y,13,8,1,1.0,5,1,0,0
28,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,10,3,Outro,1,507,Masculino,2,Representante de Vendas,Casado(a),10420.0,1.0,Y,15,8,0,1.0,1,1,0,0
38,Nao,Viagens_Frequentes,Vendas,9,4,Médica,1,508,Masculino,2,Cientista de Pesquisa,Casado(a),5390.0,3.0,Y,14,8,1,8.0,4,2,2,2
50,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Ciências da Vida,1,509,Masculino,1,Executivo de Vendas,Casado(a),23756.0,2.0,Y,13,8,1,29.0,2,8,7,7
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,510,Masculino,1,Técnico de Laboratório,Solteiro(a),34136.0,3.0,Y,23,8,0,8.0,6,4,0,1
40,Nao,Viagens_Raras,Recursos_Humanos,2,3,Médica,1,511,Masculino,5,Executivo de Vendas,Casado(a),4910.0,1.0,Y,15,8,1,8.0,2,7,7,5
26,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,3,3,Médica,1,512,Masculino,2,Técnico de Laboratório,Divorciado(a),27928.0,1.0,Y,11,8,2,5.0,1,5,1,3
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,1,Médica,1,513,Feminino,3,Cientista de Pesquisa,Divorciado(a),9882.0,9.0,Y,13,8,2,23.0,2,2,2,2
54,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Médica,1,514,Feminino,2,Diretor de Manufatura,Casado(a),4956.0,6.0,Y,11,8,0,13.0,0,9,7,0
56,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,2,Ciências da Vida,1,515,Feminino,2,Diretor de Manufatura,Casado(a),10456.0,2.0,Y,11,8,0,18.0,4,5,0,3
36,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,2,Ciências da Vida,1,516,Feminino,2,Recursos Humanos,Solteiro(a),8956.0,0.0,Y,18,8,1,15.0,3,14,7,8
55,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,3,Médica,1,517,Feminino,2,Gerente,Solteiro(a),15094.0,7.0,Y,16,8,0,31.0,2,9,6,2
43,Nao,Viagens_Raras,Vendas,25,2,Ciências da Vida,1,518,Masculino,3,Cientista de Pesquisa,Divorciado(a),10110.0,5.0,Y,22,8,0,18.0,2,1,0,0
20,Sim,Viagens_Frequentes,Vendas,8,3,Marketing,1,519,Masculino,3,Executivo de Vendas,Solteiro(a),6928.0,1.0,Y,20,8,0,2.0,3,2,0,2
21,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,4,Ciências da Vida,1,520,Masculino,1,Gerente,Solteiro(a),11550.0,1.0,Y,18,8,0,1.0,2,1,1,0
46,Nao,Viagens_Raras,Vendas,12,3,Marketing,1,521,Feminino,3,Representante de Saúde,Divorciado(a),17886.0,8.0,Y,12,8,1,19.0,6,16,1,7
51,Sim,Viagens_Raras,Vendas,23,3,Médica,1,522,Feminino,2,Cientista de Pesquisa,Casado(a),38544.0,9.0,Y,20,8,0,18.0,2,10,2,7
28,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,19,4,Ciências da Vida,1,523,Feminino,4,Técnico de Laboratório,Solteiro(a),10476.0,1.0,Y,17,8,1,10.0,4,10,1,9
26,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Médica,1,524,Feminino,2,Executivo de Vendas,Casado(a),9364.0,1.0,Y,11,8,1,6.0,3,5,1,3
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,3,Médica,1,525,Feminino,1,Executivo de Vendas,Casado(a),36600.0,0.0,Y,14,8,0,7.0,6,6,0,2
41,Nao,Viagens_Raras,Vendas,1,4,Ciências da Vida,1,526,Feminino,1,Diretor de Pesquisa,Casado(a),10514.0,1.0,Y,14,8,0,10.0,2,10,0,8
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Grau Técnico,1,527,Masculino,1,Executivo de Vendas,Casado(a),12698.0,0.0,Y,11,8,0,20.0,3,19,1,9
40,Nao,Viagens_Raras,Vendas,1,4,Marketing,1,528,Masculino,1,Executivo de Vendas,Casado(a),9738.0,4.0,Y,12,8,0,14.0,2,11,11,1
27,Nao,Nao_Viaja,Vendas,11,3,Grau Técnico,1,529,Feminino,2,Técnico de Laboratório,Casado(a),19970.0,1.0,Y,14,8,1,3.0,3,3,1,2
55,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,23,5,Ciências da Vida,1,530,Masculino,3,Técnico de Laboratório,Casado(a),7394.0,3.0,Y,13,8,1,23.0,1,3,1,2
28,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,531,Masculino,2,Representante de Saúde,Solteiro(a),14914.0,3.0,Y,11,8,2,10.0,1,8,1,7
44,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,18,4,Ciências da Vida,1,532,Feminino,2,Executivo de Vendas,Casado(a),4238.0,9.0,Y,15,8,0,24.0,3,20,3,6
33,Nao,Viagens_Raras,Vendas,23,4,Marketing,1,533,Feminino,4,Executivo de Vendas,Divorciado(a),7966.0,4.0,Y,12,8,0,9.0,3,3,1,2
35,Sim,Viagens_Raras,Vendas,7,4,Ciências da Vida,1,534,Masculino,3,Representante de Vendas,Solteiro(a),12236.0,0.0,Y,21,8,1,9.0,3,8,4,7
33,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,2,Ciências da Vida,1,535,Feminino,1,Executivo de Vendas,Solteiro(a),12428.0,1.0,Y,19,8,2,14.0,3,13,3,8
28,Nao,Viagens_Raras,Recursos_Humanos,1,1,Recursos Humanos,1,536,Masculino,2,Cientista de Pesquisa,Divorciado(a),12694.0,1.0,Y,15,8,1,4.0,2,4,2,2
34,Nao,Viagens_Frequentes,Vendas,29,4,Marketing,1,537,Masculino,1,Cientista de Pesquisa,Solteiro(a),23020.0,0.0,Y,14,8,1,7.0,5,6,0,4
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,4,Ciências da Vida,1,538,Masculino,4,Executivo de Vendas,Divorciado(a),14286.0,2.0,Y,21,8,0,8.0,6,1,0,0
25,Sim,Viagens_Raras,Recursos_Humanos,25,4,Recursos Humanos,1,539,Feminino,2,Cientista de Pesquisa,Casado(a),16536.0,1.0,Y,12,8,0,7.0,3,7,5,6
26,Sim,Viagens_Raras,Vendas,8,2,Marketing,1,540,Masculino,2,Executivo de Vendas,Divorciado(a),16190.0,1.0,Y,15,8,0,1.0,3,1,0,0
33,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,2,Ciências da Vida,1,541,Masculino,4,Diretor de Manufatura,Solteiro(a),5808.0,4.0,Y,13,8,0,5.0,2,2,2,2
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,11,1,Ciências da Vida,1,542,Masculino,4,Cientista de Pesquisa,Casado(a),12064.0,0.0,Y,14,8,0,23.0,2,22,13,7
28,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,3,Ciências da Vida,1,543,Masculino,2,Gerente,Divorciado(a),5952.0,1.0,Y,14,8,0,1.0,3,1,0,0
50,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,4,Médica,1,544,Masculino,2,Cientista de Pesquisa,Solteiro(a),31984.0,3.0,Y,14,8,0,5.0,3,0,0,0
33,Nao,Viagens_Frequentes,Vendas,9,3,Médica,1,545,Feminino,2,Cientista de Pesquisa,Casado(a),9298.0,0.0,Y,12,8,0,4.0,2,3,0,2
34,Nao,Nao_Viaja,Vendas,1,1,Marketing,1,546,Feminino,2,Diretor de Pesquisa,Casado(a),5392.0,3.0,Y,23,8,0,6.0,3,0,0,0
48,Nao,Nao_Viaja,Vendas,2,1,Ciências da Vida,1,547,Masculino,2,Executivo de Vendas,Solteiro(a),4740.0,2.0,Y,11,8,0,27.0,3,5,2,1
45,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,1,3,Médica,1,548,Feminino,2,Recursos Humanos,Casado(a),25008.0,1.0,Y,12,8,1,15.0,2,15,4,12
52,Nao,Viagens_Raras,Vendas,1,3,Ciências da Vida,1,549,Masculino,1,Executivo de Vendas,Solteiro(a),11948.0,7.0,Y,18,8,1,18.0,6,8,4,0
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,2,Médica,1,550,Masculino,1,Cientista de Pesquisa,Divorciado(a),9472.0,0.0,Y,11,8,1,9.0,3,8,2,7
29,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,3,Médica,1,551,Feminino,4,Cientista de Pesquisa,Divorciado(a),10592.0,4.0,Y,14,8,0,11.0,3,7,1,7
28,Nao,Viagens_Raras,Recursos_Humanos,1,3,Recursos Humanos,1,552,Feminino,4,Técnico de Laboratório,Divorciado(a),13562.0,0.0,Y,15,8,1,10.0,2,9,1,7
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,4,Médica,1,553,Masculino,3,Executivo de Vendas,Casado(a),4348.0,3.0,Y,11,8,1,23.0,3,12,4,9
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,4,Médica,1,554,Masculino,1,Executivo de Vendas,Solteiro(a),13306.0,7.0,Y,20,8,1,10.0,2,1,0,0
43,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,5,3,Médica,1,555,Feminino,2,Técnico de Laboratório,Casado(a),19398.0,8.0,Y,19,8,1,18.0,3,8,0,1
39,Sim,Viagens_Frequentes,Vendas,1,3,Marketing,1,556,Masculino,2,Representante de Saúde,Divorciado(a),13510.0,7.0,Y,14,8,1,21.0,2,18,11,5
40,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,1,Ciências da Vida,1,557,Masculino,1,Representante de Saúde,Solteiro(a),4426.0,1.0,Y,17,8,0,21.0,4,20,4,9
21,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,4,Ciências da Vida,1,558,Feminino,1,Cientista de Pesquisa,Solteiro(a),5220.0,1.0,Y,11,8,1,2.0,3,2,2,2
39,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,6,3,Ciências da Vida,1,559,Masculino,1,Técnico de Laboratório,Solteiro(a),5702.0,9.0,Y,15,8,0,9.0,2,5,0,3
36,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,1,3,Médica,1,560,Masculino,3,Representante de Vendas,Solteiro(a),6904.0,2.0,Y,13,8,3,18.0,4,11,0,9
31,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,3,Ciências da Vida,1,561,Masculino,1,Executivo de Vendas,Casado(a),10516.0,0.0,Y,14,8,3,3.0,5,2,2,2
28,Nao,Viagens_Raras,Vendas,2,4,Marketing,1,562,Masculino,1,Executivo de Vendas,Casado(a),18710.0,0.0,Y,11,8,0,6.0,4,5,0,4
35,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,9,2,Outro,1,563,Feminino,1,Diretor de Manufatura,Divorciado(a),20992.0,1.0,Y,13,8,1,5.0,2,5,0,2
49,Nao,Viagens_Raras,Vendas,2,2,Médica,1,564,Feminino,1,Executivo de Vendas,Casado(a),12760.0,6.0,Y,23,8,1,22.0,1,9,2,3
34,Nao,Viagens_Frequentes,Vendas,9,1,Grau Técnico,1,565,Masculino,2,Executivo de Vendas,Solteiro(a),5314.0,2.0,Y,13,8,1,5.0,3,3,0,2
29,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,4,Médica,1,566,Masculino,3,Cientista de Pesquisa,Divorciado(a),5432.0,0.0,Y,18,8,0,8.0,2,7,1,1
42,Nao,Viagens_Raras,Vendas,21,2,Ciências da Vida,1,567,Feminino,1,Representante de Saúde,Solteiro(a),4402.0,4.0,Y,12,8,1,16.0,3,1,0,0
29,Nao,Viagens_Raras,Vendas,4,2,Outro,1,568,Feminino,2,Representante de Saúde,Casado(a),13080.0,1.0,Y,22,8,0,10.0,2,10,1,2
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Médica,1,569,Feminino,1,Recursos Humanos,Casado(a),7632.0,1.0,Y,13,8,2,7.0,2,7,5,0
28,Nao,Viagens_Frequentes,Vendas,6,4,Ciências da Vida,1,570,Masculino,1,Gerente,Divorciado(a),10506.0,1.0,Y,15,8,0,3.0,2,3,0,2
18,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,4,Médica,1,571,Masculino,3,Técnico de Laboratório,Solteiro(a),21930.0,1.0,Y,18,8,0,0.0,5,0,0,0
33,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,2,Ciências da Vida,1,572,Masculino,1,Executivo de Vendas,Solteiro(a),9872.0,0.0,Y,14,8,0,6.0,2,5,0,3
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,2,Médica,1,573,Masculino,2,Cientista de Pesquisa,Casado(a),5086.0,3.0,Y,12,8,0,6.0,3,1,0,0
31,Sim,Viagens_Frequentes,Vendas,10,3,Grau Técnico,1,574,Feminino,1,Diretor de Pesquisa,Casado(a),10608.0,1.0,Y,17,8,0,2.0,3,2,2,2
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,23,3,Ciências da Vida,1,575,Masculino,3,Diretor de Manufatura,Divorciado(a),33318.0,7.0,Y,16,8,1,,2,6,1,3
27,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,2,Médica,1,576,Feminino,1,Representante de Saúde,Casado(a),8520.0,1.0,Y,11,8,2,4.0,2,4,2,2
34,Nao,Viagens_Raras,Vendas,1,1,Marketing,1,577,Feminino,2,Técnico de Laboratório,Casado(a),4952.0,1.0,Y,19,8,0,6.0,2,6,1,3
35,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,3,Ciências da Vida,1,578,Feminino,3,Técnico de Laboratório,Solteiro(a),6204.0,1.0,Y,13,8,1,6.0,3,5,1,4
29,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,3,Ciências da Vida,1,579,Masculino,1,Executivo de Vendas,Casado(a),4488.0,1.0,Y,12,8,3,11.0,5,11,3,10
40,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,2,4,Médica,1,580,Masculino,4,Recursos Humanos,Solteiro(a),15192.0,9.0,Y,11,8,0,20.0,0,18,2,13
42,Sim,Viagens_Frequentes,Vendas,2,4,Ciências da Vida,1,581,Masculino,1,Técnico de Laboratório,Solteiro(a),4570.0,0.0,Y,16,8,0,22.0,3,21,13,14
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,2,Ciências da Vida,1,582,Masculino,4,Técnico de Laboratório,Solteiro(a),6068.0,7.0,Y,21,8,1,9.0,3,6,1,5
35,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Médica,1,583,Masculino,1,Representante de Saúde,Casado(a),11430.0,6.0,Y,24,8,2,10.0,0,8,1,7
24,Nao,Viagens_Raras,Vendas,7,4,Ciências da Vida,1,584,Feminino,1,Técnico de Laboratório,Solteiro(a),5152.0,8.0,Y,17,8,3,6.0,3,4,1,2
28,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,15,4,Ciências da Vida,1,585,Masculino,2,Executivo de Vendas,Casado(a),8394.0,1.0,Y,13,8,0,1.0,3,1,0,0
26,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,4,Ciências da Vida,1,586,Masculino,2,Representante de Vendas,Casado(a),28672.0,1.0,Y,21,8,1,8.0,3,8,0,7
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,2,Ciências da Vida,1,587,Feminino,1,Diretor de Manufatura,Casado(a),6896.0,1.0,Y,11,8,0,10.0,3,10,1,4
40,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,26,4,Ciências da Vida,1,588,Masculino,2,Cientista de Pesquisa,Casado(a),38812.0,3.0,Y,20,8,3,16.0,2,1,0,0
35,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,18,5,Médica,1,589,Feminino,2,Cientista de Pesquisa,Divorciado(a),13076.0,2.0,Y,16,8,1,15.0,3,7,6,4
34,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,6,2,Ciências da Vida,1,590,Masculino,1,Diretor de Pesquisa,Solteiro(a),8612.0,0.0,Y,11,8,0,14.0,2,13,4,9
35,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,3,3,Médica,1,591,Feminino,2,Técnico de Laboratório,Casado(a),4516.0,1.0,Y,11,8,1,2.0,2,2,2,2
43,Sim,Viagens_Raras,Vendas,5,3,Marketing,1,592,Feminino,3,Cientista de Pesquisa,Solteiro(a),9044.0,8.0,Y,15,8,1,7.0,3,4,1,3
32,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,11,2,Outro,1,593,Feminino,2,Cientista de Pesquisa,Divorciado(a),8974.0,1.0,Y,11,8,0,1.0,5,1,0,0
56,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,2,Outro,1,594,Masculino,2,Representante de Saúde,Divorciado(a),8898.0,4.0,Y,15,8,0,28.0,3,5,4,2
29,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,26,1,Ciências da Vida,1,595,Masculino,1,Técnico de Laboratório,Casado(a),4436.0,1.0,Y,24,8,1,10.0,1,10,0,8
19,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,23,4,Ciências da Vida,1,596,Masculino,2,Técnico de Laboratório,Solteiro(a),38394.0,1.0,Y,12,8,0,1.0,2,1,0,0
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,22,3,Ciências da Vida,1,597,Feminino,2,Representante de Vendas,Casado(a),26424.0,4.0,Y,13,8,0,7.0,4,3,0,2
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,14,4,Ciências da Vida,1,598,Masculino,3,Cientista de Pesquisa,Casado(a),13154.0,1.0,Y,13,8,0,14.0,1,14,3,11
20,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,3,Médica,1,599,Masculino,5,Diretor de Pesquisa,Solteiro(a),16784.0,1.0,Y,17,8,0,2.0,5,2,1,2
44,Sim,Viagens_Raras,Recursos_Humanos,6,2,Recursos Humanos,1,600,Masculino,3,Executivo de Vendas,Solteiro(a),9116.0,1.0,Y,13,8,1,6.0,2,6,0,2
53,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,4,Ciências da Vida,1,601,Masculino,1,Diretor de Pesquisa,Divorciado(a),8062.0,3.0,Y,12,8,1,26.0,3,7,4,7
29,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,23,3,Médica,1,602,Masculino,1,Executivo de Vendas,Casado(a),15938.0,0.0,Y,14,8,0,6.0,3,5,1,3
22,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,22,4,Médica,1,603,Masculino,1,Representante de Vendas,Casado(a),5308.0,0.0,Y,24,8,0,1.0,5,0,0,0
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,604,Masculino,2,Cientista de Pesquisa,Casado(a),33110.0,8.0,Y,14,8,2,28.0,4,26,15,9
44,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,20,3,Ciências da Vida,1,605,Masculino,1,Representante de Vendas,Solteiro(a),9112.0,2.0,Y,13,8,0,6.0,4,0,0,0
33,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,28,4,Ciências da Vida,1,606,Feminino,1,Gerente,Casado(a),12182.0,1.0,Y,15,8,0,5.0,6,5,1,4
41,Sim,Nao_Viaja,Pesquisa_e_Desenvolvimento,12,3,Ciências da Vida,1,607,Masculino,2,Representante de Vendas,Divorciado(a),39132.0,6.0,Y,16,8,0,5.0,2,1,0,0
30,Nao,Viagens_Raras,Vendas,20,3,Marketing,1,608,Masculino,3,Executivo de Vendas,Divorciado(a),9620.0,8.0,Y,18,8,0,8.0,3,4,0,3
40,Nao,Viagens_Frequentes,Vendas,9,3,Médica,1,609,Masculino,1,Diretor de Manufatura,Casado(a),9046.0,5.0,Y,16,8,1,5.0,5,0,0,0
50,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,25,4,Ciências da Vida,1,610,Feminino,2,Representante de Saúde,Casado(a),6404.0,2.0,Y,24,8,1,32.0,2,2,2,2
